original,normalized,count,qcet_id
visual quality of depiction,__DROP__,1,AUX-Other
vibe,Empathy / Emotional Appropriateness,1,QEF-w-11
very little information,Informativeness,1,QOG-c-2
war or peace preference,Effect on User Stance,1,QEF-w-7
whether retrieved documents can support answering the question,Relevance to Input,1,QIG-c-3
whether AI answers more than once,Nonredundancy (output as a whole),1,QOG-w-1
world knowledge bias,Absence of Bias / Stereotypes,1,QEC-c-3
wrongly gendered,Absence of Bias / Stereotypes,1,QEC-c-3
Reasoning quality,Quality as Explanation of Input,1,QIG-w-3
sensibility,Coherence,1,QOG-c-3
error categorization,__DROP__,1,AUX-Other
error types,__DROP__,1,AUX-Other
Content Coverage,Absence of Omissions (relative to input),1,QIC-c-1
Presentation,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Reasoning Correctness,Quality as Explanation of Input,1,QIG-w-3
Fidelity,Consistency with Input,1,QIC-c-3
Logical Correctness,Semantic Correctness,1,QOC-c-1
Parameter mapping correctness,Consistency with Input,1,QIC-c-3
Response,__DROP__,1,AUX-Other
complete,Absence of Omissions (relative to input),1,QIC-c-1
correctness of intermediate reasoning steps,Semantic Correctness,1,QOC-c-1
Answer Compatibility,Consistency with Input,1,QIC-c-3
Context Integration,Relevance to Input,1,QIG-c-3
Explicit,Clarity,1,QOG-w-5.1
Grounding & Specificity,Absence of Additions (relative to input),1,QIC-c-2
Semantic Fidelity,Consistency with Input,1,QIC-c-3
Visual Faithfulness,Consistency with Input,1,QIC-c-3
constraint adherence,Consistency with Input,1,QIC-c-3
error category,Classification Accuracy,1,QTC-w-1
Error Type Classification,Classification Accuracy,1,QTC-w-1
likeability,User Satisfaction as Affected by Outputs,1,QEG-w-6
response accuracy,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Alignment with premise,Consistency with Input,1,QIC-c-3
Alignment with requirements,Consistency with Input,1,QIC-c-3
Assumption validity,Semantic Correctness,1,QOC-c-1
transparency,Clarity,1,QOG-w-5.1
Accuracy assessment,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Contextual dependency,Relevance to Input,1,QIG-c-3
Contextual Awareness (CA),Relevance to Input,1,QIG-c-3
Chain-of-Thought reasoning presence,Semantic Correctness,1,QOC-c-1
Completeness of variable assignment,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Correct reasoning driving safety prediction,Semantic Correctness,1,QOC-c-1
error classification,Classification Accuracy,1,QTC-w-1
Error identification attempt and accuracy,Classification Accuracy,1,QTC-w-1
Conceptual Alignment,Consistency with Input,1,QIC-c-3
Conclusion Accuracy,Semantic Correctness,1,QOC-c-1
Errors that significantly alter the meaning of the image,Consistency with Input,1,QIC-c-3
General generation quality,Overall Quality / Preference,1,AUX-OverallQuality
Inference correctness,Semantic Correctness,1,QOC-c-1
Instruction-following capability,Consistency with Input,1,QIC-c-3
Failed instruction following,Consistency with Input,1,QIC-c-3
Faithfulness and correctness (for summarization),Consistency with Input,1,QIC-c-3
Proficiency,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Rationale alignment,Consistency with Input,1,QIC-c-3
Reasoning completeness,Semantic Correctness,1,QOC-c-1
reasoning completeness,Semantic Correctness,1,QOC-c-1
Reasoning proficiency,Semantic Correctness,1,QOC-c-1
Satisfaction of individual constraints,Control over Multiple Attributes,1,QIF-w-5
conceptual mistakes,Semantic Correctness,1,QOC-c-1
consistency with beginning,Consistency with Input,1,QIC-c-3
clarity of concepts,Clarity,1,QOG-w-5.1
content adequacy,Absence of Omissions (relative to input),1,QIC-c-1
contextual alignment,Appropriateness (outputs as a whole),1,QEG-w-2
correspondence,Consistency with Input,1,QIC-c-3
data accuracy,Factual Truth,1,QEC-c-1
document-topic alignment,Relevance to Input,1,QIG-c-3
multi-hop type consistency,Internal Consistency of Outputs,1,QOG-c-4
consistency with visual context,Consistency with Input,1,QIC-c-3
constraint following,Consistency with Input,1,QIC-c-3
constraint fulfillment,Consistency with Input,1,QIC-c-3
instruction following ability,Consistency with Input,1,QIC-c-3
instruction following capability,Consistency with Input,1,QIC-c-3
logical correctness of reasoning steps,Semantic Correctness,1,QOC-c-1
generation quality,Overall Quality / Preference,1,AUX-OverallQuality
incorrect_reasoning,Semantic Correctness,1,QOC-c-1
information-mismatch,Consistency with Input,1,QIC-c-3
instruction alignment quality,Consistency with Input,1,QIC-c-3
seamless integration of context,Relevance to Input,1,QIG-c-3
overall effectiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
violations,Correctness of Outputs (outputs as a whole),1,QOC-w-1
solution correctness,Functional Correctness,1,QEC-w-1
target consistency,Consistency with Input,1,QIC-c-3
text-level error type classification,__DROP__,1,AUX-Other
quality rating,Overall Quality / Preference,1,AUX-OverallQuality
reasoning step accuracy,Semantic Correctness,1,QOC-c-1
reasoning accuracy,Semantic Correctness,1,QOC-c-1
reasoning step validity,Semantic Correctness,1,QOC-c-1
