original,normalized,count,qcet_id
Non-toxicity relevance,Absence of Toxic / Harmful Content,1,QOC-c-2
Non-translatable content,Translation Accuracy,1,QIC-w-1
Non-verifiable hallucinations,Factual Truth,1,QEC-c-1
None of the above,__DROP__,1,AUX-Other
No-misleading,Factual Truth,1,QEC-c-1
Necessity of multimodal context,__DROP__,1,AUX-Other
Needs Caution,__DROP__,1,AUX-Other
No Match,Complete Target Output Matching,1,QTC-w-3
No Strategy,Coherence,1,QOG-c-3
Not Checkable (impractical facts),__DROP__,1,AUX-Other
Not Enough Information,Absence of Omissions (relative to input),1,QIC-c-1
Not Match,Complete Target Output Matching,1,QTC-w-3
Negotiation performance,Usefulness for Task/Information Need,1,QEG-w-3.1
Neighborhood,__DROP__,1,AUX-Other
Node Accuracy,Parse Accuracy (with references),1,QTC-w-6
Node Content Accuracy,Parse Accuracy (with references),1,QTC-w-6
Norm C,__DROP__,1,AUX-Other
Non-Verifiable,__DROP__,1,AUX-Other
Non-inference,__DROP__,1,AUX-Other
non-overlap,__DROP__,1,AUX-Other
Not a language,__DROP__,1,AUX-Other
Novelty/Serendipity,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
nuance,__DROP__,1,AUX-Other
Nuanced Meaning Shift,Similarity/Dissimilarity to Input (content/meaning),1,QIF-c-2
Nuanced emotional transitions,__DROP__,1,AUX-Other
Number,Grammaticality,1,QOC-f-1
"Number (ordinal, cardinal, etc)",Grammaticality,1,QOC-f-1
Object Affordance,__DROP__,1,AUX-Other
Object Localization and Inference,__DROP__,1,AUX-Other
Object Recognition,__DROP__,1,AUX-Other
Number Preservation,Absence of Omissions (relative to input),1,QIC-c-1
Number of Attempts,__DROP__,1,AUX-Other
Number of Shapes,__DROP__,1,AUX-Other
Number of planning rounds,__DROP__,1,AUX-Other
Object hallucination,Absence of Additions (relative to input),1,QIC-c-2
Object state reasonableness,Factual Truth,1,QEC-c-1
Objective Description,__DROP__,1,AUX-Other
Number of submissions,__DROP__,1,AUX-Other
O-simplicity,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
Obfuscation,Clarity,1,QOG-w-5.1
Oscillatory Hallucinations,Factual Truth,1,QEC-c-1
Offensiveness Level,Appropriateness (outputs as a whole),1,QEG-w-2
Omission Degree,Absence of Omissions (relative to input),1,QIC-c-1
Omission of communication/followup,Absence of Omissions (relative to input),1,QIC-c-1
Omission of comparison,Absence of Omissions (relative to input),1,QIC-c-1
Opinion-clarity,Clarity,1,QOG-w-5.1
Opponent modeling,__DROP__,1,AUX-Other
Opportunity,__DROP__,1,AUX-Other
Opposite,__DROP__,1,AUX-Other
Opinion,Effect on User Opinion,1,QEF-w-6
Option validity,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Originality/Creativity,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
Offending User,Appropriateness (outputs as a whole),1,QEG-w-2
Offensive,Appropriateness (outputs as a whole),1,QEG-w-2
Omissions,Absence of Omissions (relative to input),1,QIC-c-1
Opinion consensus,__DROP__,1,AUX-Other
Over-reliance on Visual Information,__DROP__,1,AUX-Other
Over-specified,Specificity/Non-specificity (relative to input),1,QIF-c-3
Overall API call correctness,Functional Correctness,1,QEC-w-1
Out-of-scope,Relevance to Input,1,QIG-c-3
Outcome,__DROP__,1,AUX-Other
Outdated hallucinations,Factual Truth,1,QEC-c-1
Outdatedness,Factual Truth,1,QEC-c-1
Output Quality,Overall Quality / Preference,1,AUX-OverallQuality
Over Simplification,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
Over-Applies,__DROP__,1,AUX-Other
Omission of finding/interpretation,Absence of Omissions (relative to input),1,QIC-c-1
Other (nonsensical text),__DROP__,1,AUX-Other
Other Error (OthE),Correctness of Outputs (outputs as a whole),1,QOC-w-1
Others,__DROP__,1,AUX-Other
Out-of-Bound Element,Absence of Additions (relative to input),1,QIC-c-2
Overall Perceived Quality,Overall Quality / Preference,1,AUX-OverallQuality
Overall adequacy,Absence of Omissions (relative to input),1,QIC-c-1
overall adequacy,Absence of Omissions (relative to input),1,QIC-c-1
Overall conversation quality,Overall Quality / Preference,1,AUX-OverallQuality
overall conversation quality,Overall Quality / Preference,1,AUX-OverallQuality
Overall Chart Data Quality,__DROP__,1,AUX-Other
Overall therapeutic effectiveness,Overall Quality / Preference,1,AUX-OverallQuality
Overclaim,Factual Truth,1,QEC-c-1
Overfitting,Cross-Dataset Generalisation,1,QTG-w-3
Overgeneration,Nonredundancy (output as a whole),1,QOG-w-1
Overlap,__DROP__,1,AUX-Other
Overview Score,Overall Quality / Preference,1,AUX-OverallQuality
Overall Experience,Overall Quality / Preference,1,AUX-OverallQuality
Overall experience,Overall Quality / Preference,1,AUX-OverallQuality
Overall Fit,Appropriateness (outputs as a whole),1,QEG-w-2
Overall narration quality ranking,Overall Quality / Preference,1,AUX-OverallQuality
Partial overlap,Similarity to Target Outputs (outputs as a whole),1,QTG-w-1
Partially Correct,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Particulars Error,Semantic Correctness,1,QOC-c-1
Partner Contradiction,Consistency with Input,1,QIC-c-3
Passage Dependence,Relevance to Input,1,QIG-c-3
Partial inference,Semantic Correctness,1,QOC-c-1
ParE,__DROP__,1,AUX-Other
Passage Independence,Clarity,1,QOG-w-5.1
Passage Reference Avoidance,Adherence to Style Guide,1,QEC-f-1
Passage completeness,Absence of Omissions (relative to input),1,QIC-c-1
Own Voice,Detectability of Speaker/Author Trait,1,QEF-w-5
PICO,Absence of Omissions (relative to input),1,QIC-c-1
PII leakage,Absence of Toxic / Harmful Content,1,QOC-c-2
Paraphrasing Variety,Diversity/Non-diversity (outputs as a whole),1,QOF-w-1
Perceived influence,Effect on User Behaviour,1,QEF-w-2
Perception Error,Understandability,1,QOG-w-5
Performance,Overall Quality / Preference,1,AUX-OverallQuality
Performance gap investigation,__DROP__,1,AUX-Other
Personal,__DROP__,1,AUX-Other
Phonetic plausibility,Speech Quality,1,QOG-f-2
Physical Demand,System Usability as Affected by Outputs,1,QEG-w-5
Physical actions,Effect on User Behaviour,1,QEF-w-2
Physical harm,Absence of Toxic / Harmful Content,1,QOC-c-2
Pitch,Speech Quality,1,QOG-f-2
pitch,Speech Quality,1,QOG-f-2
Pedagogical value,Usefulness for Task/Information Need,1,QEG-w-3.1
Perceived Truth,__DROP__,1,AUX-Other
Perceived aggressiveness,Detectability of Speaker/Author Trait,1,QEF-w-5
Perceived collaboration,Detectability of Speaker/Author Trait,1,QEF-w-5
Patch correctness,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Policy Consistency,Consistency with Input,1,QIC-c-3
Politeness Correctness,Appropriateness (form),1,QEG-f-2
Politeness correctness,Appropriateness (form),1,QEG-f-2
Potential Social Context,__DROP__,1,AUX-Other
Perspective Diversity,Diversity/Non-diversity (content/meaning),1,QOF-c-1
Persuasion level,Effect on User Stance,1,QEF-w-7
Perturbation validity,__DROP__,1,AUX-Other
Point of No Return,__DROP__,1,AUX-Other
Plot Completeness,Absence of Omissions (relative to input),1,QIC-c-1
Placement of TOW sequences,Wellorderedness,1,QOG-c-3.1
Potential as immediate teaching resources,Usefulness for Task/Information Need,1,QEG-w-3.1
Positive stereotype presence,Absence of Bias / Stereotypes,1,QEC-c-3
Positive-Negative Aspect,__DROP__,1,AUX-Other
Post-editing accuracy (HTER),Complete Word Matching,1,QTC-w-3.1
Post-editing effort,System Usability as Affected by Outputs,1,QEG-w-5
Population,__DROP__,1,AUX-Other
Position Error,Factual Truth,1,QEC-c-1
Positive Tone,Control over Sentiment,1,QIF-w-2
Political leaning change,Effect on User Stance,1,QEF-w-7
Practicality of the Content,Usefulness for Task/Information Need,1,QEG-w-3.1
Pre-Failure Step Success Rate,Functional Correctness,1,QEC-w-1
Preachiness Intensity,Formality/Informality,1,QOF-f-4
PredE,__DROP__,1,AUX-Other
Preference Agreement,User Satisfaction as Affected by Outputs,1,QEG-w-6
Preference Information,__DROP__,1,AUX-Other
Preference selection,Overall Quality / Preference,1,AUX-OverallQuality
Preferences,Overall Quality / Preference,1,AUX-OverallQuality
Predicate Error (PredE),Semantic Correctness,1,QOC-c-1
Predicate Search Error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Predicate usage,__DROP__,1,AUX-Other
Presence of political position,__DROP__,1,AUX-Other
Presence of positive/negative words,Control over Sentiment,1,QIF-w-2
Presence of newly introduced bias,Absence of Bias / Stereotypes,1,QEC-c-3
Premises correct,Factual Truth,1,QEC-c-1
Preposition usage,Grammaticality,1,QOC-f-1
Prerequisite adequacy,Usefulness for Task/Information Need,1,QEG-w-3.1
Presence of Failure Modes,Correctness of Outputs (outputs as a whole),1,QOC-w-1
ProE,__DROP__,1,AUX-Other
Probability of meaning given utterance,Clarity,1,QOG-w-5.1
Presupposition,Consistency with Input,1,QIC-c-3
Prevalence,__DROP__,1,AUX-Other
Presence of Fear,__DROP__,1,AUX-Other
Presence of all correct key/value pairs (for NER),Sequence Labelling Accuracy,1,QTC-w-2
Principle Following,Adherence to Style Guide,1,QEC-f-1
Privacy leakage level,__DROP__,1,AUX-Other
Privacy preservation,__DROP__,1,AUX-Other
Pyramid Score,__DROP__,1,AUX-Other
QA,__DROP__,1,AUX-Other
Pronoun Consistency,Internal Consistency of Outputs,1,QOG-c-4
pronoun consistency,Internal Consistency of Outputs,1,QOG-c-4
Pronoun Ellipsis,Grammaticality,1,QOC-f-1
Pronoun Error,Grammaticality,1,QOC-f-1
Progression,Wellorderedness,1,QOG-c-3.1
Professionality,Appropriateness (outputs as a whole),1,QEG-w-2
Problem-Solving Relevance,Usefulness for Task/Information Need,1,QEG-w-3.1
Profanity Detection,__DROP__,1,AUX-Other
Pun,Humorousness/Non-humorousness,1,QOF-w-5
Pun Success,Humorousness/Non-humorousness,1,QOF-w-5
Psychological Complexity,Complexity/Non-complexity (outputs as a whole),1,QOF-w-3
Quality (authenticity),Humanlikeness,1,QOG-w-4
Quality Control,__DROP__,1,AUX-Other
Quality as structured draft materials,__DROP__,1,AUX-Other
Quality of Alternatives,__DROP__,1,AUX-Other
Professional Capability Evaluation,Usefulness for Task/Information Need,1,QEG-w-3.1
Professional background alignment,Appropriateness (form),1,QEG-f-2
Progress Completeness,Absence of Omissions (relative to input),1,QIC-c-1
Pronoun usage,Grammaticality,1,QOC-f-1
Proof Correctness,Semantic Correctness,1,QOC-c-1
proof correctness,Semantic Correctness,1,QOC-c-1
Propaganda influence,Effect on User Stance,1,QEF-w-7
Proper point allocation,__DROP__,1,AUX-Other
Prosody Errors,Pronunciation Accuracy,1,QOC-f-3
Quality of Re-planning Rationale,Goodness as Explanation of System Behaviour,1,QEG-w-4
Quality of local and global dialogues,Overall Quality / Preference,1,AUX-OverallQuality
Quality progression,__DROP__,1,AUX-Other
ROUGE,__DROP__,1,AUX-Other
Range accuracy,__DROP__,1,AUX-Other
Question-Insight Completeness,Absence of Omissions (relative to input),1,QIC-c-1
questioning effectiveness,Usefulness for Task/Information Need,1,QEG-w-3.1
Quotes/News-Reporting,__DROP__,1,AUX-Other
ROT relevance to Cultural Atlas,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
Quantifier accuracy,Complete Target Output Matching,1,QTC-w-3
Query-specific property annotation,Relevance to Input,1,QIG-c-3
Question Act Accuracy,Classification Accuracy,1,QTC-w-1
Question type,__DROP__,1,AUX-Other
Question Correctness,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Question Difficulty,__DROP__,1,AUX-Other
Question Misunderstanding,__DROP__,1,AUX-Other
Question Rationality,Semantic Correctness,1,QOC-c-1
Question quality rating,Overall Quality / Preference,1,AUX-OverallQuality
Rationale for Alternatives,Goodness as Explanation of System Behaviour,1,QEG-w-4
Realism of Client,Detectability of Speaker/Author Trait,1,QEF-w-5
Realism of Counselor,Detectability of Speaker/Author Trait,1,QEF-w-5
Realistic Views,Detectability of Speaker/Author Trait,1,QEF-w-5
Reality,Factual Truth,1,QEC-c-1
Reasonable NEI,Appropriateness of System Response Type,1,QIG-f-1
Rank,__DROP__,1,AUX-Other
Rank-wise precision,__DROP__,1,AUX-Other
Rating congruence,__DROP__,1,AUX-Other
Rating sensitivity,__DROP__,1,AUX-Other
Rational,__DROP__,1,AUX-Other
Rationale,Quality as Explanation of Input,1,QIG-w-3
Reading time vs listening time,__DROP__,1,AUX-Other
Ready as Training Partner,__DROP__,1,AUX-Other
Rationale correctness,Quality as Explanation of Input,1,QIG-w-3
rationale correctness,Quality as Explanation of Input,1,QIG-w-3
Reasoning pattern differences,__DROP__,1,AUX-Other
Reasoning Performance,Overall Quality / Preference,1,AUX-OverallQuality
Reasoning Step Completeness,Absence of Omissions (relative to input),1,QIC-c-1
Reasoning step correction,Semantic Correctness,1,QOC-c-1
Refusal to answer,Refusal Appropriateness,1,QEC-w-2
Recommendation quality,Usefulness for Task/Information Need,1,QEG-w-3.1
Referential success,Clarity of Referents,1,QEG-w-7
Reasoning Consideration of Options,Absence of Omissions (relative to input),1,QIC-c-1
Reasoning Depth,Complexity/Non-complexity (content/meaning),1,QOF-c-3
Recollection,__DROP__,1,AUX-Other
Recommend to Novices,System Usability as Affected by Outputs,1,QEG-w-5
Refusal to Respond to Harmful Input,Refusal Appropriateness,1,QEC-w-2
Refuse And Leak,Refusal Appropriateness,1,QEC-w-2
Related to sarcasm,Control over Style,1,QIF-f-2
Relation capture,Absence of Omissions (relative to input),1,QIC-c-1
Relation-error,Semantic Correctness,1,QOC-c-1
Relative Sensitivity,__DROP__,1,AUX-Other
Relevance (vehicle to property),Relevance to Input,1,QIG-c-3
Register,Control over Style,1,QIF-f-2
register,Control over Style,1,QIF-f-2
Regular pattern,__DROP__,1,AUX-Other
Related to Harmful Input,Refusal Appropriateness,1,QEC-w-2
Related to dialogue,__DROP__,1,AUX-Other
Reflection of social stereotypes,Absence of Bias / Stereotypes,1,QEC-c-3
Reference answer quality,__DROP__,1,AUX-Other
Relation to seed norm,__DROP__,1,AUX-Other
Relevance (vehicle to topic),Relevance to Input,1,QIG-c-3
Repeat,Nonredundancy (output as a whole),1,QOG-w-1
Repeat Reasoning,Nonredundancy (content/meaning),1,QOG-c-1
Repeated,Nonredundancy (content/meaning),1,QOG-c-1
Repeated slot mentions,Nonredundancy (content/meaning),1,QOG-c-1
Replacement,__DROP__,1,AUX-Other
Repetition count,Nonredundancy (form),1,QOG-f-1
Relevance of stereotypes,Absence of Bias / Stereotypes,1,QEC-c-3
Reliable,Overall Quality / Preference,1,AUX-OverallQuality
Reliance decision,Effect on User Behaviour,1,QEF-w-2
Religious,__DROP__,1,AUX-Other
Rewrite understanding,Understandability,1,QOG-w-5
Rhythm,Poeticness/Non-poeticness (form),1,QOF-f-2
Right Premise Wrong Conclusion (RW),Semantic Correctness,1,QOC-c-1
Right Time,Appropriateness (outputs as a whole),1,QEG-w-2
Role agreement,Consistency with Input,1,QIC-c-3
Responding Capability,Ease of Communication,1,QEG-w-5.1
Retention accuracy,Absence of Omissions (relative to input),1,QIC-c-1
Reversion capability,__DROP__,1,AUX-Other
Reversion to original knowledge,__DROP__,1,AUX-Other
Revision Cost,__DROP__,1,AUX-Other
Rewrite easier,Clarity,1,QOG-w-5.1
Repetition of TOW sequences,Nonredundancy (form),1,QOG-f-1
Repetition/Deletion Errors,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Response Rate,__DROP__,1,AUX-Other
Respect client autonomy and build rapport,__DROP__,1,AUX-Other
Role of Speaker,Appropriateness (outputs as a whole),1,QEG-w-2
Role Adherence,Appropriateness (outputs as a whole),1,QEG-w-2
Rubric agreement,Adherence to Style Guide,1,QEC-f-1
SINGLE ASPECT,__DROP__,1,AUX-Other
Risk to humanity,__DROP__,1,AUX-Other
Risk to society,__DROP__,1,AUX-Other
Robotic,Non-AI Likeness,1,QOG-w-4.2
Rounding/precision error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
Role Appropriateness,Appropriateness (outputs as a whole),1,QEG-w-2
Role Confusion,Clarity,1,QOG-w-5.1
Role Consistency,Internal Consistency of Outputs,1,QOG-c-4
role consistency,Internal Consistency of Outputs,1,QOG-c-4
Risk level classification,__DROP__,1,AUX-Other
Safety classification (safe vs unsafe),Absence of Toxic / Harmful Content,1,QOC-c-2
Safety label preservation,Consistency with Input,1,QIC-c-3
Sarcasticness,__DROP__,1,AUX-Other
SINGLEASPECT,__DROP__,1,AUX-Other
SMART goal achievement,Usefulness for Task/Information Need,1,QEG-w-3.1
SOURCE_DOMAIN_EVOCATION,Success of Style Transfer from Sample,1,QIG-f-2
SINGLE-ASPECT,__DROP__,1,AUX-Other
SRC-STI,__DROP__,1,AUX-Other
Safe,Appropriateness (outputs as a whole),1,QEG-w-2
Selection Error,Complete Target Output Matching,1,QTC-w-3
Score invariance,__DROP__,1,AUX-Other
Scoring rubric quality,__DROP__,1,AUX-Other
Script-following,Consistency with Input,1,QIC-c-3
Section appropriateness,Appropriateness (content/meaning),1,QEG-c-2
Security Target Validity,__DROP__,1,AUX-Other
Self-nomination frequency,__DROP__,1,AUX-Other
Sarcasm,Control over Style,1,QIF-f-2
sarcasm,Control over Style,1,QIF-f-2
Segmentation Similarity,__DROP__,1,AUX-Other
Self-reference,Detectability of Speaker/Author Trait,1,QEF-w-5
Scenario plan validity,Consistency with Input,1,QIC-c-3
Selection for Feedback,__DROP__,1,AUX-Other
Semantic Frame,__DROP__,1,AUX-Other
Semantic Levels,__DROP__,1,AUX-Other
Semantic overlap,Similarity to Target Outputs (content/meaning),1,QTG-c-1
semantic overlap,Similarity to Target Outputs (content/meaning),1,QTG-c-1
Semantic patterns,__DROP__,1,AUX-Other
Semantic adequacy,Meaning Accuracy,1,QTC-c-1
Semantic-equivalence,Similarity to Target Outputs (content/meaning),1,QTG-c-1
Sense,__DROP__,1,AUX-Other
sense,__DROP__,1,AUX-Other
Semantic Parsing Accuracy,Parse Accuracy (with references),1,QTC-w-6
Semantic Preservation,Consistency with Input,1,QIC-c-3
Semantic Shift,Consistency with Input,1,QIC-c-3
Semantic Comprehensibility,Understandability,1,QOG-w-5
Semantic Drift,Consistency with Input,1,QIC-c-3
Significant borrowing,__DROP__,1,AUX-Other
Sequence Validity,Correctness of Outputs (outputs as a whole),1,QOC-w-1
